week52change;week52high;week52low;marketcap;employees;day200MovingAvg;day50MovingAvg;float;avg10Volume;avg30Volume;ttmEPS;ttmDividendRate;companyName;sharesOutstanding;maxChangePercent;year5ChangePercent;year2ChangePercent;year1ChangePercent;ytdChangePercent;month6ChangePercent;month3ChangePercent;month1ChangePercent;day30ChangePercent;day5ChangePercent;nextDividendDate;dividendYield;nextEarningsDate;exDividendDate;peRatio;beta;symbol
-0.27021279451499103;22.54;6.89;856906016.0;;18.85;14.82;27663077.0;723582.3;633679.7;0.5495;1.75;KKR Real Estate Finance Trust, Inc.;56009773;-0.3412;-0.3464;-0.2675;-0.272593;-0.278713;-0.265117;-0.313283;0.04183;-0.095741;0.074795;;0.11731301505474236;2020-08-08;2020-03-25;27.9;0.9921955603663357;KREF
-0.4099150741249666;19.81;7.05;835534458.0;137.0;15.74;9.43;83811449.0;961085.0;931498.56;-0.0774;1.3;Kite Realty Group Trust;87835985;-0.84;-0.658;-0.3381;-0.409758;-0.502555;-0.487802;-0.445783;0.297994;-0.034373;0.181654;;0.13475043529958572;2020-07-24;2020-03-14;-133.56;1.564469854044583;KRG
-0.6974249749248602;15.2;3.31;147238860.0;;6.22;4.07;;11745.1;11450.12;-3.16;;36Kr Holdings, Inc.;35194369;-0.6911;-0.6985;-0.6794;-0.706895;-0.460642;-0.536206;-0.246723;0.175305;0.177388;0.091578;;;2020-05-23;;-1.39;0.6780099776281562;KRKR
-0.19286;12.83;8.93;391315171.0;74.0;10.88;11.0;36495272.0;382830.0;414202.62;0.028;;Repro-Med Systems, Inc.;39861148;-0.186;-0.1926;-0.1939;-0.191432;-0.185859;-0.194758;-0.190398;-0.192432;-0.186329;-0.046039;;;2020-06-24;;351.0;-0.7603760006322154;KRMD
0.839329;51.96;23.25;2032194332.0;552.0;34.1;29.89;42432376.0;765940.3;421620.9;0.1353;;Kornit Digital Ltd.;41413276;2.5809;2.0026;1.9804;0.813817;0.469174;0.533756;0.165963;0.78825;0.889564;0.651517;;;2020-08-08;;378.94;1.1144297569785198;KRNT
-0.396133959995558;14.7;7.39;716633371.0;567.0;11.99;8.67;79783274.0;288487.2;359938.96;0.4901;0.27;Kearny Financial Corp.;83907910;0.005;-0.2165;-0.4366;-0.408708;-0.391635;-0.419056;-0.297122;0.044324;-0.08;0.055972;2020-05-23;0.03402046417454695;2020-07-24;2020-02-18;17.44;0.8662454515139383;KRNY
-0.3416;17.0;6.93;1067961430.0;2218.0;11.32;8.78;22242807.0;323170.9;307750.02;0.748;0.74;Kronos Worldwide, Inc.;116279710;0.0304;-0.315;-0.658;-0.340679;-0.324661;-0.34607;-0.214807;-0.005695;-0.066479;0.080017;2020-06-08;0.08495929786483326;2020-07-24;2020-02-28;12.76;1.0309326409370625;KRO
-0.623758;18.6;3.62;447846099.0;23.0;12.76;6.36;25276037.0;167738.5;216117.7;-4.9537;1.59;Kimbell Royalty Partners LP;37510791;-0.6535;-0.6734;-0.6352;-0.620912;-0.58649;-0.499011;-0.442402;0.333824;0.084754;0.1526;;0.21703531239777632;2020-08-02;2020-04-18;-1.5;1.3980066811634002;KRP
3.327305;157.0;11.79;2243422088.0;19.0;58.75;76.49;15430229.0;247282.3;216008.0;-1.7166;;Karuna Therapeutics, Inc.;27310567;3.3271;3.2048;3.1938;3.211464;0.153419;-0.0156;-0.06709;-0.027498;0.235056;0.035272;;;2020-08-04;;-49.69;0.3340860059957638;KRTX
-0.224809;29.6;5.28;129103898.0;1415.0;20.52;12.92;3477168.0;70805.0;127823.69;0.055;;Kura Sushi USA, Inc.;7633626;-0.2289;-0.2318;-0.2311;-0.228591;-0.453834;-0.36914;-0.340494;0.454271;0.251451;0.018533;;;2020-10-25;;303.65;0.17635135453589976;KRUS
0.677113;68.27;22.94;947886566.0;53.0;49.78;46.63;11121008.0;310848.0;212892.9;-1.2867;;Krystal Biotech, Inc.;17838454;4.0864;4.2352;4.0;0.69778;-0.053947;-0.0082;-0.07167;0.086541;0.229538;-0.08792;;;2020-08-10;;-44.22;1.3569895564823147;KRYS
-0.146375;12.8;7.7;114548798.0;;11.61;10.27;;31820.3;33894.3;;0.5355;DWS Strategic Municipal Income Trust;11438804;-0.1748;-0.274;-0.075;-0.147872;-0.166862;-0.174526;-0.195386;-0.013349;-0.022582;0.016355;;0.05463482908333667;;2020-04-10;;0.3934880409078139;KSM
-0.687064;60.91;11.27;2851354590.0;126713.0;41.0;17.33;154144830.0;12487078.0;11388715.95;0.533;2.819;Kohl's Corp.;155893201;-0.7035;-0.7334;-0.7398;-0.663951;-0.636317;-0.633899;-0.582989;0.17863;-0.097214;0.02807;;0.151703219173799;2020-07-30;2020-03-09;36.43;1.4697570394563153;KSS
0.204734;182.16;95.27;14228213530.0;7241.0;145.0;135.2;95613822.0;1138891.9;1364436.64;6.2052;1.55;Kansas City Southern;96888362;12.0911;0.5713;0.3614;0.208805;-0.059843;-0.038145;-0.127656;0.13753;0.072539;0.097167;2020-05-26;0.01040434839708539;2020-07-04;2020-03-05;24.69;1.232058167822861;KSU
-0.164496;12.9;6.96;4874319872.0;23792.0;10.8;8.85;502225089.0;853038.6;1143111.71;1.1183;0.4582;KT Corp.;504838615;-0.4611;-0.294;-0.255;-0.157965;-0.13983;-0.151161;-0.005264;0.052301;0.124527;-0.005198;;0.04561919202117835;2020-07-27;2019-12-23;9.12;0.630341980534765;KT
-0.654226;44.18;13.42;862067745.0;15831.0;34.18;20.7;53873098.0;1693587.9;1610720.33;1.435;1.69;Kontoor Brands, Inc.;58116648;-0.4371;-0.6481;-0.6415;-0.648412;-0.657646;-0.592391;-0.637301;-0.22433;-0.293616;0.05175;;0.11940993391227753;2020-07-23;2020-02-26;10.59;-0.3658407364231593;KTB
-0.178912;7.01;2.59;47853530.0;4253.0;5.4;3.8;10201827.0;14034.0;32725.7;0.3824;;Key Tronic Corp.;10877683;3.0515;-0.6564;-0.482;-0.175688;-0.258004;-0.2279;-0.175224;0.076;-0.022918;0.022099;;;;;11.47;0.531105048696871;KTCC
-0.057855;12.39;8.38;417265138.0;;11.25;10.46;;70571.6;116162.42;;0.4991;DWS Municipal Income Trust;41414344;-0.106;-0.2026;-0.053;-0.059705;-0.076303;-0.082373;-0.117891;0.018053;0.000961;0.0131;;0.04782420097637789;;2020-04-13;;0.3778518986035112;KTF
0.02039183779976214;35.0;29.0;;;32.95;31.6;;1534.1;1357.56;;;Corporate Backed Trust Certificates;0;0.16;-0.0191;-0.0479;0.020602;-0.043441;-0.047729;-0.067507;-0.013706;-0.00195;-0.02162;;;;;;0.12307116128695617;KTH
-0.028188;33.9;26.0;;;32.02;30.08;;1009.1;1514.85;;;Corporate Backed Trust Certificates;0;0.143;0.0279;-0.0586;-0.027602;-0.040717;-0.060916;-0.050107;0.035257;0.064504;0.013407;;;;;;0.15580432240180034;KTN
-0.1971218630798821;26.19;5.0;1825499175.0;3004.0;18.0;14.84;106080266.0;891985.2;852678.09;0.088;;Kratos Defense & Security Solutions, Inc.;110465480;-0.7369;1.965;0.5208;-0.195157;-0.102582;-0.114211;-0.144002;0.160595;0.136632;0.060019;;;2020-07-29;;199.09;1.204837302956597;KTOS
-0.483377;1.12;0.23;28118710.0;;0.662;0.3521;;38688836.8;21666941.58;-0.3158;;Kitov Pharma Ltd.;52231575;-0.8375;-0.8351;-0.8101;-0.485812;-0.311005;-0.25;-0.217568;0.756492;0.5;0.105536;;;;;-1.82;0.8485970070017207;KTOV
-0.92525;8.0;0.7;;;5.3907;1.696;;44470.3;46423.7;;;Corporate Backed Trust Certificates;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.33494979125081303;KTP
0.031496;21.48;6.53;776783556.0;60.0;14.1;11.5;42245554.0;712967.7;903908.18;-1.6372;;Kura Oncology, Inc.;47047485;0.09;0.09;-0.0427;0.031121;0.16502;0.081944;0.305446;0.579554;0.708984;0.069831;;;2020-07-28;;-11.15;1.0198439246767532;KURA
-0.134185;11.94;6.39;160447822.0;612.0;10.14;8.78;14309917.0;54012.8;64383.4;-1.197;;KVH Industries, Inc. (Delaware);17998753;-0.289;-0.3201;-0.2227;-0.133776;-0.212962;-0.2;-0.2041;0.07528;-0.041944;0.06965;;;2020-07-22;;-7.7;0.9840800530198217;KVHI
-0.3616938593034175;24.6;11.11;2051997887.0;330.0;20.46;13.9;123908499.0;539289.0;498738.0;1.5735;0.86;Kennedy-Wilson Holdings, Inc.;149432396;3.067;-0.4968;-0.319;-0.36722;-0.408524;-0.405613;-0.382305;0.05202;-0.074474;0.068677;2020-06-14;0.0636819435419439;2020-07-17;2020-03-15;8.71;1.233906740011198;KW
-0.149506;209.31;111.53;3032982622.0;4554.0;160.98;141.61;13692871.0;182707.6;152492.24;-0.3949;1.6;Quaker Chemical Corp.;18233089;7.2799;0.9561;0.0889;-0.155593;-0.010585;0.159145;-0.057138;0.345882;0.164508;0.053881;2020-07-13;0.009379825326409364;2020-07-27;2020-04-13;-458.49;1.2510304223191395;KWR
-0.698714;3.15;0.4223;33341806.0;;1.3692;0.8992;2679301.0;159325.2;129420.6;2.4013;;Kaixin Auto Holdings;39741584;-0.9246;-0.9237;-0.9576;-0.709722;-0.372427;-0.398203;-0.22153;0.00481;-0.159744;0.061711;;;;;0.37;0.9334774228014558;KXIN
-0.66029;16.65;1.0;755678242.0;;11.46;4.66;125569127.0;947915.0;1343236.61;-3.5469;1.45;Kayne Anderson MLP/Midstream Investment Co.;129523686;-0.7962;-0.8636;-0.706;-0.653674;-0.593685;-0.540132;-0.561891;0.287878;0.312479;0.088723;;0.24803627209452966;;2020-04-16;-1.65;1.6630813481753466;KYN
-0.162259;9.78;2.34;24176774.0;;3.59;2.99;;33788.0;32271.48;-0.5591;;Kazia Therapeutics Ltd.;9080307;-1.0079;-0.9199;-0.504;-0.167735;-0.423345;-0.650538;-0.37205;-0.055049;-0.129373;-0.03362;;;;;-5.03;0.3089305779690865;KZIA
-0.74142;19.56;2.26;207625536.0;41.0;4.0;4.69;26307831.0;268421.0;203829.46;-1.7454;;Kezar Life Sciences, Inc.;38472169;-0.726;-0.734;-0.738;-0.73933;0.46702;0.81748;-0.028896;0.12238;0.242547;0.006034;;;2020-07-25;;-2.98;0.9082820513296077;KZR
-0.392284;58.09;27.34;9473968006.0;19360.0;46.49;33.57;246110280.0;1757213.7;1597033.33;-0.413;0.25;Loews Corp.;286642855;2.8191;-0.2211;-0.3874;-0.393148;-0.403147;-0.36915;-0.404895;-0.05133;-0.186053;0.079008;2020-05-20;0.00800831370431485;2020-07-28;2020-02-15;-77.79;1.438131306880871;L
0.025381;6.2;1.95;377752406.0;40.0;3.55;3.0;55232004.0;420135.1;374189.01;0.5601;;Lithium Americas Corp.;92970226;0.6732;0.1293;-0.3911;0.025439;0.237274;0.444586;-0.173364;0.366497;0.305314;0.195508;;;;;7.7;1.330490010392531;LAC
0.06442777817393625;12.89;9.54;71801872.0;;10.79;10.63;6136803.0;94.2;128.51;-0.072;;Leisure Acquisition Corp.;6762312;0.117;0.1155;0.1187;0.065147;0.030939;0.041138;0.030606;0.032123;0.039761;0.042081;;;;;-149.71;0.003850079369400341;LACQ
0.028216;10.3;10.3;69116738.0;;10.39;10.29;;10179.0;8055.1;;;Leisure Acquisition Corp.;24561807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;LACQU
0.038302;166.8;56.95;2780503977.0;14357.0;129.63;94.88;22233173.0;214236.4;283756.29;11.3914;1.2;Lithia Motors, Inc.;23269911;8.703;0.1222;0.2168;0.037896;-0.203839;-0.271848;-0.075807;0.251162;0.427282;0.145263;;0.01055405956470193;2020-07-09;2020-04-30;10.9;1.2285584047530074;LAD
-0.5502923484326488;19.05;2.74;934447398.0;78.0;15.2;6.8;103685529.0;1677508.4;2611552.5;0.8189;1.42;Ladder Capital Corp.;110667070;-0.5724;-0.5986;-0.512;-0.54684;-0.580458;-0.562955;-0.591545;0.099673;-0.069209;0.137022;;0.18222132197558932;2020-07-18;2020-03-06;9.47;1.77037471626195;LADR
-0.7154;11.1;2.01;99078591.0;3305.0;4.54;3.5;26788581.0;11468.3;25376.52;-1.7192;;LAIX, Inc.;30834312;-0.751;-0.751;-0.764;-0.709991;-0.3415;0.504124;-0.320527;0.003135;0.009628;-0.08386;;;2020-05-19;;-2.0;0.4853047702057592;LAIX
0.131103;29.0;10.2;115280010.0;1881.0;12.89;15.79;7650960.0;549770.5;820869.7;0.4191;;Lakeland Industries, Inc.;8115099;1.0298;0.3371;-0.1083;0.131778;0.316823;0.3587;-0.047545;-0.114773;-0.037861;0.003706;;;2020-06-02;;33.49;-0.377068064597511;LAKE
-0.169407;99.5;31.36;6899021905.0;3764.0;80.09;52.56;89057665.0;1211908.2;1207788.23;3.666;3.94;Lamar Advertising Co.;90488326;1.33;0.1166;0.008;-0.169973;-0.227876;-0.182645;-0.256983;0.392915;0.363134;0.15956;;0.057038141959091446;2020-08-03;2020-03-09;19.7;1.849342783038564;LAMR
-0.033267;172.06;115.22;4052302925.0;3260.0;155.0;140.9;17994177.0;172381.3;167486.1;5.1829;2.7;Lancaster Colony Corp.;28857832;2.6515;0.585;0.1299;-0.033624;-0.085203;-0.0869;-0.071716;0.057408;0.078199;-0.015537;2020-05-30;0.0192978057030347;2020-08-17;2020-02-24;29.17;0.8536183223453765;LANC
0.10694494463074472;15.24;10.02;302646068.0;70.0;12.6;12.5;19725432.0;173951.3;182132.0;-0.0564;0.5985;Gladstone Land Corp.;21376111;-0.0673;0.2298;0.0988;0.105094;0.10036;0.163141;-0.000724;0.110346;0.067179;0.079595;2020-05-08;0.041455529590641034;2020-08-04;2020-05-04;-253.72;0.659384287012576;LAND
0.003115;28.97;16.19;578798133.0;;26.0;25.57;;3419.0;6144.47;;1.7793;Gladstone Land Corp.;22363228;0.0301;0.0304;0.0198;0.003154;0.00946;-0.014518;-0.001587;0.017454;0.027389;0.006532;2020-05-16;0.06745898115700492;;2020-05-09;;0.1499649858214851;LANDP
0.059312;27.0;15.23;107921925.0;297.0;23.4;21.63;3633658.0;7228.0;5295.75;2.6831;0.80139;Landmark Bancorp, Inc. (Kansas);4608672;1.305;0.2807;-0.043;0.059705;-0.045809;0.05855;-0.015366;0.168724;0.17296;0.044881;2020-05-24;0.03227385547158827;;2020-02-09;9.38;0.43351310559717116;LARK
0.070936;24.25;9.29;878123770.0;1136.0;16.75;15.12;34158234.0;422472.6;341732.16;-0.5243;;nLIGHT, Inc.;39355039;4.6582;-0.172;-0.2625;0.071285;0.112782;0.154867;0.330284;0.616539;0.629006;0.05356;;;2020-08-02;;-44.13;1.506644167978945;LASR
-0.007187897298322568;10.15;9.29;176490237.0;;10.02;9.89;;28366.8;85588.74;;;Union Acquisition Corp. II;17612154;-0.0072;-0.0072;-0.0071;-0.007321;-0.009523;-0.007219;-0.01815;-0.003204;-0.003197;0.0;;;;;;0.0512401317681048;LATN
;;;;;;;;;;;;Union Acquisition Corp. II;25427985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;LATNU
-0.45132;22.09;7.4;1996269485.0;50119.0;15.81;9.74;102026571.0;1026198.5;1219164.0;1.1873;;Laureate Education, Inc.;119878068;-0.3182;-0.3234;-0.3795;-0.454897;-0.489611;-0.451994;-0.571498;0.087661;-0.12725;0.074814;;;2020-08-03;;8.22;1.2489614599339962;LAUR
-0.2241099899640752;58.29;24.74;275420675.0;1795.0;41.72;31.52;8453994.0;22839.4;21565.43;1.7615;;Lawson Products, Inc.;9166771;0.1262;0.2343;0.2536;-0.224583;-0.438332;-0.406811;-0.351752;0.017425;-0.07061;-0.01368;;;2020-07-13;;17.35;1.2959408999788122;LAWS
-0.256727;46.89;21.37;2730217575.0;3028.0;36.2;25.79;103349710.0;663222.1;787938.8;2.3934;1.91;Lazard Ltd.;109204597;0.0663;-0.5488;-0.5689;-0.257305;-0.37247;-0.319566;-0.361183;-0.032002;-0.049119;0.000395;;0.07614388292060348;2020-07-16;2020-04-30;10.93;1.333126620690616;LAZ
0.136797;5.94;1.57;51846034.0;962.0;4.17;2.93;8618820.0;45692.3;20527.2;-0.5007;;Lazydays Holdings, Inc.;8622425;-0.4983;-0.4818;-0.3453;0.137733;0.380257;0.359756;0.384375;1.492605;1.460881;0.4584;;;2020-07-27;;-12.29;1.2679915006612084;LAZY
-0.331809;28.43;8.0;4132308312.0;98332.0;17.86;12.43;236999918.0;12497218.5;11809732.8;-2.6373;1.2;L Brands, Inc.;285029665;0.1348;-0.8454;-0.5927;-0.335087;-0.180122;-0.201804;-0.393618;0.426264;-0.03306;0.337353;;0.08572832690709073;2020-08-06;2020-02-20;-5.82;1.5290951142137745;LB
-0.366038;18.08;8.32;555107054.0;717.0;14.85;10.92;48401192.0;202914.7;219559.08;1.341;0.5;Lakeland Bancorp, Inc.;52855189;-0.1199;-0.1053;-0.4973;-0.356106;-0.409604;-0.373468;-0.365458;0.02848;-0.092929;0.098047;;0.04778853360191559;2020-07-19;2020-05-01;8.16;1.280332199985289;LBAI
-0.01593381377496448;12.25;6.78;551229794.0;286.0;10.91;9.17;32030039.0;128606.8;134859.77;0.8237;0.23;Luther Burbank Corp.;54043677;-0.3459;-0.161;-0.2401;-0.016615;-0.147291;-0.134056;-0.069359;0.057366;-0.0565;0.136358;;0.02423083741418063;2020-07-20;2020-05-08;12.45;0.9163931171548294;LBC
0.242202;139.43;82.29;22740357297.0;56.0;120.45;115.02;25649299.0;128942.8;105975.39;0.711;;Liberty Broadband Corp.;27454135;1.6294;1.411;0.7835;0.246681;-0.01047;0.055761;-0.07794;0.02531;0.111043;0.029768;;;2020-07-22;;185.6;0.8856838631869912;LBRDA
0.269518;144.0;87.8;23580587444.0;58.0;117.8;121.52;149182529.0;831217.1;646601.74;0.6958;;Liberty Broadband Corp.;154242444;1.8636;1.4288;0.783;0.263643;-0.002489;0.064341;-0.074761;0.0208;0.09301;0.026814;;;2020-07-23;;194.2;0.8912326194980681;LBRDK
-0.6663647308958024;17.32;2.19;620220315.0;2581.0;8.3;3.54;63056163.0;712770.5;935495.96;0.342;0.2;Liberty Oilfield Services, Inc.;86024270;-0.7603;-0.7748;-0.7706;-0.66514;-0.508516;-0.378053;-0.261994;0.99201;0.645277;0.24918;;0.03816708133364744;2020-07-16;2020-03-03;16.05;1.524341706031075;LBRT
-0.18004294782530672;29.07;15.33;12693621998.0;20413.0;22.86;19.32;180872054.0;2577834.6;2927065.9;0.1365;;Liberty Global Plc;182735194;1.6799;-0.527;-0.2842;-0.182406;-0.074;-0.067753;0.00787;0.172706;0.129886;-0.04443;;;2020-08-10;;157.7;0.8306555370248383;LBTYA
-0.013411;60.09;16.7;15546561106.0;21181.0;23.93;22.2;215842.0;4235.5;14528.9;0.1363;;Liberty Global Plc;12436473;1.705;-0.412;-0.1507;-0.013333;0.091494;0.057115;0.165951;0.355539;0.356759;0.092925;;;2020-08-05;;161.79;0.04051263859645242;LBTYB
-0.182823;29.05;15.06;12957616079.0;20620.0;21.84;18.19;393258056.0;5331268.2;5610443.24;0.1384;;Liberty Global Plc;423176721;0.9979;-0.528;-0.2882;-0.181136;-0.051632;-0.041572;0.040787;0.203928;0.18504;-0.040766;;;2020-07-29;;156.0;0.808546325903989;LBTYK
-0.64773;3.68;0.4214;19689445.0;6112.0;1.5859;0.8277;20704506.0;147963.8;180077.83;-3.2203;;Libbey, Inc.;23587982;-0.9899;-0.987;-0.8818;-0.66928;-0.411155;-0.487263;-0.42922;-0.152764;0.22372;0.022267;;;2020-07-26;2018-02-18;-0.28;1.441783965000192;LBY
-0.677;16.9;5.04;376646529.0;1609.0;12.03;7.35;63107877.0;1267906.6;1290198.5;;;LendingClub Corp.;73173829;-0.9902;-0.9478;-0.705;-0.68;-0.588128;-0.607153;-0.5629;-0.206804;-0.41843;-0.009664;;;2020-08-08;;;1.217037509613679;LC
0.010611883018308649;10.6;9.04;399222528.0;;10.06;10.06;32626100.0;41077.0;73903.3;0.002;;Landcadia Holdings II, Inc.;31947164;0.0106;0.0105;0.0103;0.010366;-0.003119;0.003123;-0.0293;-0.005241;0.01055;-0.009347;;;;;4969.0;-0.06012694770819147;LCA
;;;399420624.0;;;;27104127.0;;;;;Landcadia Holdings II, Inc.;31966065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;LCAHU
0.275417;16.24;5.29;315250464.0;1043.0;9.3;8.06;31972317.0;691898.4;647934.73;-0.8485;;Lannett Co., Inc.;41015562;-0.3366;-0.8914;-0.5406;0.286091;-0.122402;-0.10134;-0.178703;-0.042694;-0.042684;0.141566;;;2020-08-26;;-9.7;0.6529222428890565;LCI
0.07794109304840169;118.5;55.4;2416771834.0;10936.0;93.76;76.54;24371092.0;155687.5;132972.8;5.6086;2.7;LCI Industries;25741757;11.6991;0.5167;0.063;0.07834;-0.127135;-0.093118;-0.118699;0.276448;0.270077;0.091363;2020-05-22;0.02789226655256723;2020-07-25;2020-02-21;17.52;1.451578041759435;LCII
-0.19798;20.63;10.05;182783675.0;345.0;16.62;13.28;12227136.0;26089.4;25973.3;1.538;0.7;LCNB Corp.;13071996;0.048;-0.136;-0.266;-0.200335;-0.282991;-0.25355;-0.17091;0.142273;0.017021;0.090367;2020-05-23;0.0520673122172724;2020-07-10;2020-02-22;9.5;1.3848919981294725;LCNB
-0.22917;1.74;0.5585;131369748.0;56.0;0.9285;0.8247;155114727.0;802540.0;707458.69;-0.416;;Lineage Cell Therapeutics, Inc.;154436880;-0.393;-0.7982;-0.6093;-0.23385;-0.00545;0.021037;-0.391337;0.188836;0.130739;-0.045039;;;2020-07-24;;-2.27;1.5189392573752862;LCTX
-0.463745;10.4;3.39;109245175.0;1444.0;6.84;5.11;12662437.0;32945.0;31604.83;-3.3182;0.17;Lifetime Brands, Inc.;22183753;-0.2617;-0.6954;-0.5499;-0.472771;-0.333959;-0.244375;-0.306098;-0.039571;-0.012542;0.17558;2020-11-03;0.03491532729033472;2020-07-24;2020-04-29;-1.5;1.3365220535477385;LCUT
-0.18552;52.34;34.7;529061.0;;42.46;35.82;;85.0;41.06;;;iPath Bloomberg Lead Subindex Total Return ETN;15435;-0.3128;-0.2728;-0.31;-0.18531;-0.161198;-0.23319;-0.113493;-0.012466;-0.050997;0.036235;;;;;;0.023581746273732804;LD
-0.446435;28.13;4.82;201867751.0;3254.0;18.03;8.94;17264807.0;255894.9;230299.33;-7.5593;;Lydall, Inc.;17784057;0.2316;-0.6282;-0.7513;-0.439826;-0.481374;-0.391393;-0.483724;0.39384;0.344332;0.136135;;;2020-08-03;;-1.46;1.4415051909871324;LDL
0.302849;130.06;68.0;14615008338.0;34567.0;96.11;93.74;138821104.0;923309.8;1085387.11;4.2082;1.37;Leidos Holdings, Inc.;145848909;1.0294;1.3564;0.6665;0.295535;0.008178;0.123987;-0.130918;0.0186;0.042137;0.026681;2020-06-02;0.013548939282000787;2020-07-22;2020-03-11;23.9;1.098263080181962;LDOS
-0.06372381500176161;28.81;12.7;680742977.0;;25.89;21.62;29844606.0;48266.0;76266.67;5.2988;1.887;Cohen & Steers Ltd. Duration Preferred & Income Fund, Inc.;28993467;-0.1056;-0.0486;-0.1169;-0.06367;-0.146371;-0.13323;-0.155815;0.034781;0.020761;0.053811;2020-06-03;0.0858963052890452;;2020-05-12;4.51;0.9672708540522444;LDP
-0.570955;18.41;4.22;212739791.0;5121.0;10.99;6.59;16361697.0;412338.1;313610.01;0.6103;;Lands' End, Inc.;33901281;-0.815;-0.813;-0.6779;-0.581288;-0.603343;-0.432871;-0.405119;-0.023004;0.026288;0.055346;;;2020-05-30;;11.2;1.9846759201970283;LE
-0.17475009357731092;145.1;66.2;6600230465.0;171809.0;119.0;92.08;62447981.0;685244.0;634046.7;10.679;3.03;Lear Corp.;62830648;4.9466;-0.0879;-0.4911;-0.177568;-0.250356;-0.115201;-0.068397;0.277964;0.1661;0.106703;;0.02933875671356786;2020-07-11;2020-02-17;10.41;1.3613530888909449;LEA
-0.7795154117341414;7.8;1.05;46361625.0;355.0;3.21;1.6;18036137.0;199144.1;308197.97;-1.059;;Leaf Group Ltd.;26770549;-0.8728;-0.8732;-0.8629;-0.79571;-0.589886;-0.556098;-0.430656;0.43028;0.122814;-0.110048;;;2020-07-21;;-1.74;0.7308224834388201;LEAF
0.0007708805131205808;98.56;61.1;4724240438.0;11034.0;87.3;73.89;56951612.0;401562.3;368491.94;4.6977;1.96;Lincoln Electric Holdings, Inc.;62300695;7.8563;0.1457;-0.109;0.00079;-0.195392;-0.145037;-0.072993;0.07668;0.016755;0.089786;2020-06-20;0.024686888749278015;2020-07-18;2020-03-18;18.28;1.0711114678864735;LECO
0.006975;4.3;1.06;11516061.0;138.0;2.24;2.01;1669596.0;1054869.6;413920.4;-0.4896;;SemiLEDs Corp.;3951296;-0.9935;-0.6634;-0.3261;0.006953;0.407796;0.326415;0.466507;0.544891;0.613512;0.464746;;;;;-5.8;0.11923592698616538;LEDS
-0.665;3.1;0.73;60380409.0;2958.0;1.607;0.9296;55462581.0;448824.3;341585.3;0.1654;;Lee Enterprises, Inc.;59360142;-0.992;-0.7149;-0.5864;-0.6952;-0.318348;-0.467684;-0.403266;0.212152;0.134316;0.353302;;;;;6.23;0.9860646408648313;LEE
-0.20983069581905855;57.11;22.71;3980727488.0;22572.0;42.72;29.19;132571957.0;1721301.1;1982266.59;2.4621;1.6;Leggett & Platt, Inc.;138213251;0.6135;-0.3834;-0.2907;-0.213458;-0.428006;-0.4463;-0.31515;0.0853;-0.005462;0.121553;2020-06-04;0.05623702849389733;2020-07-22;2020-03-03;12.7;1.570550030208982;LEG
-0.102619;17.8;8.8;296871391.0;830.0;14.41;10.3;5826862.0;25884.0;25480.41;1.2832;;Legacy Housing Corp.;24775767;-0.0396;-0.04;-0.0408;-0.101709;-0.30616;-0.252158;-0.197584;0.244532;0.296112;-0.020103;;;2020-08-15;;10.3;0.8623231537403981;LEGH
-0.158093;2.8;1.08;194742178.0;2679.0;1.9;1.76;136736673.0;113201.1;103798.3;0.062;;Leju Holdings Ltd.;137907082;-0.9086;-0.8588;0.0907;-0.153514;-0.329017;-0.185415;-0.32;-0.213904;-0.217001;-0.1377;;;2020-05-15;2015-04-04;24.35;0.5279100455697222;LEJU
0.141117;74.65;26.53;18471053767.0;10332.0;56.85;44.92;272952040.0;3448128.8;3479880.95;6.4931;0.25;Lennar Corp.;284129431;1.4545;0.2468;0.1566;0.141845;0.059948;0.003861;-0.14994;0.447671;0.332702;0.17195;;0.004177009454454204;2020-06-25;2020-04-20;9.44;1.264268659786156;LEN
-0.09119742493657443;9.29;6.02;432886284.0;;8.45;7.27;57457281.0;107885.6;158482.3;0.4401;0.44;BNY Mellon Strategic Municipals, Inc.;62222736;-0.2437;-0.108;-0.0405;-0.095043;-0.15105;-0.15079;-0.18971;-0.01769;-0.04401;0.0127;;0.0586646458151717;;2020-05-10;17.34;0.4330628141947105;LEO
1.8165453055522032;9.46;2.85;81879652.0;233.0;5.83;6.39;6806999.0;70656.0;45171.1;0.8283;;Centrus Energy Corp.;9116186;-0.1642;0.7075;1.2518;1.834089;0.326286;0.616009;0.016581;0.280033;0.634927;0.041996;;;;;10.65;0.4329668878617244;LEU
-0.43210907188152115;24.33;9.51;5408702515.0;16277.0;16.94;12.99;59565740.0;1158735.5;1576019.0;1.0365;0.24;Levi Strauss & Co.;63026008;-0.2337;-0.2346;-0.2433;-0.421012;-0.317585;-0.236276;-0.330684;0.038396;-0.05423;0.083111;;0.01812810560175174;2020-07-13;2020-04-11;13.15;1.2372093411478624;LEVI
